Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Source
85380.0,-1.33788545290906,0.261692199948631,2.64653610688233,-1.97301411011363,-0.933318029718259,-1.12383925546915,0.277758688171168,-0.0393856813148986,1.11122616205188,-1.60964782044736,0.226404629323541,1.09989164424547,1.18251308328346,-0.545792293358492,1.38343538671914,0.0856342608737728,-0.720204243907443,0.47416437612418,-0.859268273540074,0.0996474000126718,0.33207553519275,1.1246207638879,-0.312252982687507,0.968526618841233,0.570910353054992,-0.704899664327748,0.253527033851151,0.16934672673501,72.64,0,Original
116137.0,2.08159123225019,-0.774080414296696,-0.674990507653857,-0.322870723425507,-0.8900047517261,-0.801468965030405,-0.532596117966747,-0.280944036999478,-0.35414228840354,0.799470065339036,-0.81481202326619,0.685306425522782,1.54081884596433,-0.326998428555587,0.0729970898975339,-1.48253804654136,-0.152970277150731,0.728147052541436,-0.931707652437387,-0.481297649368806,-0.329596858188239,-0.31060272415729,0.268724516448841,0.0200922705615006,-0.359342799902679,0.55503418183797,-0.0253850442498359,-0.0448682470968868,35.29,0,Original
81976.0,-0.332970979164306,1.18838871834271,1.30824755978404,0.052383833424417,0.0872717507781077,-0.966514631421943,0.750302171225838,-0.108085289115045,-0.48849057636059,-0.528324629629926,-0.109749100904424,0.250109244130206,0.740032748109662,-0.553821838501343,0.825599248389005,0.354416855653372,-0.0287844572476405,-0.214412879333329,-0.0929078515617525,0.147479898893722,-0.258700136855137,-0.638700099264772,-0.0292262659374562,0.346023941646521,-0.140051355515032,0.0701814598179759,0.250678252332842,0.0993063481507825,0.99,0,Original
106007.0,-0.830621617228363,1.22290394116704,1.85959363439498,-0.318553883114217,0.272904333169856,0.080356822765415,0.385613798582716,-0.167806451500568,1.5028355642957,-1.04579300995152,-0.303394894826312,-2.3646083695109,2.53594860530872,1.16480595785342,0.558597707910732,-0.0638274552350648,0.0885543422457493,0.659771099616423,0.799583103667181,0.0077148368717692,-0.242242521793957,-0.528848697822188,-0.360037497104852,-0.740677487437586,0.367025662251881,-0.700618213405309,-0.323105090342223,0.0646053063146397,2.12,0,Original
141650.0,1.96485381940228,0.306862091508597,-2.34735515047137,1.1447321040688,1.45397699625715,-0.14439961406813,0.871267598513108,-0.209065493900457,-0.308090608054943,0.253583926422714,-0.158278870205919,0.444810852329515,-0.257543278829018,0.987935457514035,0.462034358669084,-1.81758120120977,0.686019994625013,-1.93797925681537,-1.45374877904889,-0.41093624515431,0.392734839314129,1.46150712793167,-0.126487962443101,-0.910153104021179,0.646693508531599,-0.101542163628694,0.0005244157734548,-0.0899037771443939,1.0,0,Original
140296.0,1.8936117461159,-0.470306087155443,-0.286007727784847,0.267585454303509,-0.745468298461143,-0.536634826933511,-0.493625015972552,0.0157548814670029,0.750940591393426,0.153865878041437,1.02092805962739,1.14703020864995,0.0552280480534647,0.147032311070797,-0.19400082186942,0.581123253877219,-0.714052141810835,-0.0401676885513444,0.207754097159389,-0.116828481900233,-0.18521349215358,-0.535991657097462,0.413200556802061,0.0682197345026941,-0.700735280594246,0.203734620633225,-0.0487944351123181,-0.0471016385751476,40.0,0,Original
127984.0,2.13342476217581,-0.843729045953656,-0.407632489249449,-0.901018673258814,-1.07493439784166,-0.867639224750683,-0.839902132183982,-0.204184049900263,-0.235073678608523,0.737872382625975,-0.395210374919998,-0.0041018020160511,1.24258452699472,-0.467801922486539,0.745873074784446,1.42476167830496,-0.101082897892677,-1.52916378796313,0.368155826259156,0.0658481482860902,0.0465395692689793,0.0881152716944068,0.360405384946364,-0.0899114813329186,-0.5129295385795,-0.476431735767029,0.0135415034295827,-0.0352192591024627,27.5,0,Original
38225.0,1.13007895819445,0.0483589833399361,1.22969095327377,1.21149870577437,-0.75364572512533,0.0580383942646841,-0.620792127455415,0.18119043872214,0.493411330239268,-0.0435342455516361,-0.236598622039874,0.275484081379409,0.168859202805229,-0.0298245184702884,1.65656656772453,0.391547243752431,-0.433980227308739,-0.0924952118660382,-1.07294661300629,-0.14696084565871,0.147314059005639,0.501852486185774,0.0160956138624036,0.0768808541179427,0.270335856195005,-0.317203033367421,0.0803785454624753,0.0376912898167491,6.98,0,Original
45410.0,-1.33647826808958,0.295549119359324,0.706912026180988,1.63179456564626,-1.38312867433327,0.363186209660786,1.39588160256533,0.466665383002326,-0.449462851556774,-0.605272491532368,-0.678108096191293,-0.282047021223229,-1.24640357350623,0.61659440465027,0.304052851387462,-1.06595410600261,0.955386670849632,-0.468351969632437,0.517949369619158,0.696592352793676,0.218959691274003,0.201163361286609,0.771610361975146,0.35043410940231,-0.0065528772555002,-0.248586493854013,0.176806814716424,0.16721146654486,356.98,0,Original
153576.0,2.03252108385737,-1.12029797094897,0.237146025308653,-0.581278338769104,-1.40165190205882,0.431922184502737,-1.65556820950082,0.304057477303793,0.0828433653982562,0.964522925164635,0.753023416638781,0.81627543529794,0.85521559441284,-0.40648093002553,0.427533410039619,-0.429730467164708,-0.794426187101229,2.12426143520509,-1.10859028191004,-0.512994947458752,-0.079929801705296,0.327222335632962,0.369575250909856,0.713815226670703,-0.721317071343619,0.562408691090725,0.0215598381339156,-0.032075405527681,9.86,0,Original
119544.0,1.97725476846078,-1.16879301751195,-0.803982832037085,-0.386043888293543,-0.758479134359339,0.231142023126577,-0.912843280917555,0.134578253889579,-0.104614503653872,1.01276860371815,-0.473180279366238,-0.107453750832439,-0.532419526520311,0.169985762146463,-0.159847550515808,-0.541415691733723,-0.857641822451203,1.89911858746368,-0.213165165386307,-0.468283103746728,-0.595158598033868,-1.40450347916352,0.30587364701637,-1.19452845985344,-0.645572425074219,-0.018861862824154,-0.0183019256516006,-0.0433256022838726,89.99,0,Original
120674.0,1.98162453784352,-0.187441779916168,-1.09446417067443,-0.10401827566284,0.241045952781467,-0.17242672768584,-0.0634218776387299,-0.0679016046361657,0.126260344426925,0.198543321196988,0.9608877816818,1.43425573621538,1.2431185246362,0.276715784223284,0.107862388049983,0.735804601193353,-1.07177705773868,-0.262523573365102,0.471246527639902,-0.0020691335040471,-0.408728084182152,-1.28871919926615,0.477796741654386,0.259637772460039,-0.648855851773908,-0.0126717980822554,-0.0762992675169008,-0.0473156528634284,38.65,0,Original
75491.0,-1.0178870943242,1.2436489471072,1.44946154837164,0.841787149429047,0.179313407346962,-0.757522279109675,0.855327085862104,-0.572228475609372,0.17964191633912,1.18273402001313,0.170034187943846,-0.370664297664423,0.175821896524404,-0.93129323011315,1.96060609685293,-0.483723525007827,0.376176854381098,-0.0215218243253279,1.55897784045358,0.590092050843001,-0.408646580722289,-0.495452206420265,0.0938865541705346,0.344429242240454,-0.371837131506512,0.2564856457027,-0.0099637878869425,-0.0611925033913655,3.28,0,Original
163900.0,1.18212222317621,-2.24428714825045,-3.32589243934344,-0.0865349965739858,-0.126145906242783,-1.21489256327972,1.32110418739709,-0.783937163320362,-1.09601532358692,0.787605238092565,-1.75914111368833,-0.714814435700505,-0.268015218204016,0.880215316764247,-0.204799706016319,-1.97244094608035,-0.0317450433729956,1.02291139792649,-0.567092800299027,0.535121332247618,0.193791906830815,-0.137732406020036,-0.69117816537078,-0.625755533232456,0.37245217521259,1.00375053669054,-0.236241669102255,0.0008257036756528,592.0,0,Original
75612.0,1.23312776430194,0.154721709537193,0.51564167902788,0.542205623197708,-0.55624379546103,-0.997666498094078,0.0379159318084914,-0.176941784493654,0.125265152324498,-0.0859052807615649,-0.261853324314801,0.170713935730314,-0.097325933450257,0.315952791022196,1.08573333482365,0.358142841202057,-0.386892439801712,-0.598102166867345,-0.0386127505640769,-0.0835246678045244,-0.348642263850822,-1.07929011309368,0.195590186213598,0.366695433122411,0.0869420999496841,0.101922484488322,-0.0413569805742851,0.0213918639080372,16.74,0,Original
32800.0,1.09811211231736,-0.299106717743219,0.562483088810407,0.819183362954479,-0.872858487530931,-0.68193687638486,-0.146514879149337,-0.0239135105423208,0.786040790295369,-0.206100468597946,-0.916705842127127,-0.377693688664507,-1.64918709836137,0.217628030502542,0.0583184301145295,-0.0941845260832066,0.106253294431361,-0.535438894998991,0.244185371493671,-0.0823115820890069,-0.281543113012922,-0.874937384583718,0.0434387593443141,0.379359364695222,0.234517963115636,0.284414368733617,-0.0466136922207789,0.0235842243830982,72.98,0,Original
163663.0,-1.02716049022735,1.2113669312626,1.98302682698961,-0.43998311495249,-0.220502647943967,-0.27211217416012,0.318665838338971,-0.876424371263267,0.729336131046975,-0.169817652096617,-0.790704343700742,-0.452417245119054,-0.823980039967405,-0.102196616508249,1.42882550469768,-0.233906714728622,-0.332837718738827,0.33212214391419,0.667159770716179,0.14416803178486,0.513682888856025,-0.613070388235015,-0.184140808323529,-0.0403015275247543,0.390690982557889,-0.660727968718428,0.325827128306019,-0.0121365425212312,1.0,0,Original
2434.0,-0.589090711535968,0.826111865277589,0.677362043918329,-2.36931330565185,0.558098653004601,-0.549697354123449,0.765930407499092,-1.01337311231003,0.727363348074992,-0.903456950987503,0.576143579371931,0.598487877568982,-0.373924716574574,0.292656129358107,0.24762657449759,-0.128877412367733,-1.0468871131229,0.845561676644248,0.485144896881426,-0.106865573756829,0.819616100935143,0.238184053840057,-0.293307178253992,-0.511281742516263,0.166070234544017,-0.798750171053456,0.266839493356199,-0.0245535238759628,1.0,0,Original
123588.0,-2.10223382647299,0.728387687614999,-0.313240960003281,-1.48708407162114,2.5748067937263,-1.8736022400952,3.44480221881267,-2.61010455282174,2.55038144774303,4.11521497428241,0.248542953509061,-0.448415332575588,0.398364510685504,-2.03518448927902,0.275767729479952,-1.46301240269184,-1.55831794193778,-0.904648422046649,-0.115146224923148,0.518204872044964,-0.835384317477802,1.23247451909467,0.26711866031955,0.0537874533300363,0.156314610726317,-0.0587902967723252,0.189768270216215,-1.57751237001879,1.93,0,Original
1948.0,1.27337350456406,0.166959252445987,0.194318483579981,0.425325328988363,-0.19936645872191,-0.685780493560796,0.0895967578123728,-0.216239926920407,0.042827629627897,-0.0821074989135935,-0.664561664604892,0.358047888611622,0.820644235233449,0.114839063789516,1.01988303098872,0.392336812032255,-0.622014235673731,-0.268001634992733,0.0248133337612784,-0.0070634156483922,-0.105370127550818,-0.290985058776227,-0.0673304354265102,-0.0958277692074382,0.447236898049669,0.421675728246799,-0.0406371012082436,0.0118536096575954,19.99,0,Original
69445.0,0.798990903843499,-0.570668441757982,0.943323515254506,0.514552020283076,-0.433930367395699,1.21839384933655,-0.667335592080485,0.523588771552063,0.457055582612069,-0.342381501202201,0.903763008413258,0.644412551159401,0.0066659880137037,0.154078669631079,2.48878377462827,-0.686157592330942,0.758696248828759,-2.01799663235367,-2.08219615500531,-0.0075807237056195,0.202891566623563,0.499785461284977,0.134008017166042,-0.608981775787914,-0.250121575439265,0.48884770998366,0.0440631283615131,0.0339264983574694,115.72,0,Original
132074.0,1.83301744685199,-0.664879230408847,-1.35339487875072,0.4501841775637,-0.0188798225119895,-0.25534492463789,-0.0065748280497082,-0.1470847924968,0.898134573282098,0.0384004496276483,-1.81329999374149,-0.238181311417588,-0.23772044445401,0.191817906763283,0.449209821109333,0.364247755860645,-0.711196467776297,-0.0584999673425887,0.146841727169993,0.0483964931912158,-0.0227384557975105,-0.218626914277582,-0.0127336133930946,-1.04900781812654,-0.142406643631839,0.281821463637978,-0.066120685096915,-0.0421358120751544,139.9,0,Original
123515.0,1.95688920929538,0.860030996727985,-2.85552907766051,1.48698019878314,1.3817633246659,-0.871293375696341,0.496437493008126,-0.244196625913541,-0.308368086509973,-1.03711266923381,1.58879880156397,0.617145536106512,1.12908951404379,-3.24472821743743,0.162558650434637,1.43108797177556,1.66746743041008,2.08992499728471,-0.681860350302172,-0.003213266062723,0.0963479240694166,0.431394451830313,-0.198248220738043,-1.07027697025667,0.407944416280536,-0.400538017998665,0.0486083777384021,0.0175131506653936,28.72,0,Original
119636.0,1.46483116703954,-1.03542828804025,-0.666277349243555,1.59561290325071,-0.558386596353159,0.27257436988573,-0.160398588520958,0.182831277499433,1.13935516839285,0.0887968656029238,-0.0986255284791322,0.565575053424961,-1.66135868542062,0.253662913041951,-1.65314919760847,-0.0910412971381934,-0.273478443362289,-0.138257441785429,0.486384317453821,0.0901369123938999,-0.363204023696176,-1.35911487180813,0.207461936763716,-0.508118612383775,-0.452537989104636,-1.11499262332881,0.0015991590988494,-0.0077104669755765,235.0,0,Original
145162.0,1.60686483631731,-1.78756385588746,-1.18399947730801,-0.80184895439458,-1.09148347961624,-0.617296369582013,-0.36419526645745,-0.112425131478955,-0.389170305913574,0.829279310842912,0.671292644351247,-0.424173820551976,-0.976608549435572,0.332641248011789,-0.23169358878138,1.54775176789632,-0.148056492675388,-1.07431883096469,1.08158886077315,0.494337483487022,-0.0645387845233001,-1.00151493363045,0.195826746634603,-0.415917947994213,-0.689739217562656,-0.715074234073198,-0.0791339181218797,-0.0096682429611765,300.1,0,Original
134242.0,1.96724212323938,0.0643532859643166,-1.74226694408936,1.22088758841555,0.574589039508462,-0.642237637690272,0.525685496597715,-0.226051861562508,0.0447806449275422,0.433539241025301,0.339757549125995,0.615019007037629,-0.832548072390609,0.824206878300444,-1.13252020063885,-0.418780695796257,-0.464961753138459,0.0133143894815496,0.186540994757761,-0.271597026961244,0.0867065226772058,0.37027503318923,-0.0671442995558634,-0.403819899809641,0.445479577337036,-0.487009594247484,-0.0265085969903354,-0.0729856776828171,29.95,0,Original
46075.0,-1.572241000494,1.89862033653075,0.439714248746025,0.670156273319384,-0.366241984057215,-0.591897548041831,0.164489634535436,0.6264909681883,-0.57326918180163,0.636587574731747,1.08172193672427,0.964867054747039,0.313170621204463,0.697809266987858,0.284938962172646,-0.0375465927998963,-0.250471479996009,0.57200858321707,0.629990117152985,0.231477959626507,0.144038308317365,0.584102150809001,-0.0636125690631117,0.342961773682658,-0.0952012153239339,-0.361802413039214,0.0836781510352978,-0.0129205479637459,4.91,0,Original
156469.0,-3.61707598873252,3.79659753218252,-3.60674560306933,-0.579313994532754,-1.5489785637979,-1.28919689952586,-1.54731221691039,2.92139163491728,-0.129447318558116,-0.565809798516366,-1.5507020392898,1.23600987102831,0.785706517150877,0.706767557323806,-0.452279667646049,1.05937194706043,1.46372266008981,-0.0809200293761045,-0.440335656347901,0.0448562456848939,-0.224785512810317,-1.03236751011067,0.489059594938559,0.542615421160603,0.0599313625292455,0.154243337739997,-0.0156778814762037,-0.0039662480281525,9.99,0,Original
44278.0,0.954947729615205,-0.351655270920006,1.25975428877125,0.726320564749887,-0.402700564906222,1.56221073036069,-0.907747047313573,0.620789665814234,0.812865075718724,-0.451018074457682,0.604078303465372,1.19261220574973,0.421759683359745,-0.366059517467585,1.21091383785785,-1.22088975275022,1.1192652136173,-2.34675273631234,-1.72046737789963,-0.197051602923176,0.0605141566945611,0.522439889298642,0.185446876203566,-0.573312319234593,-0.0898315393140147,0.422129950548911,0.0903627390662027,0.0185300118902445,17.86,0,Original
93605.0,-0.685022837868229,1.44833687225909,0.167864066110418,4.62249613126733,1.38352640587587,0.18790549355526,1.84773670898554,-1.22242482219209,0.231181888702338,2.97744079323808,-0.0120142752594845,-3.19312205394434,2.17421083929597,0.879203257424312,-0.871080364942754,-1.07548978766066,0.648985961898881,-0.194896021323018,1.2346484778823,0.112828125276244,-0.279235770857173,0.609252377389149,0.265804658034406,-0.142987662967242,-1.09404668417056,0.119107256534745,-0.527682533391626,-0.0368310362485452,60.09,0,Original
26768.0,-3.86492687434616,-1.3414614690593,1.16515474478028,-1.36158179819546,-0.86663093628122,-0.546527400037944,-0.941796941351288,0.882616095839589,-0.242111614799586,0.875274621779117,0.471891129017528,-0.272650941168946,-0.284075824003759,-0.484530139018189,-0.625680084354622,1.94585252235359,-0.129820634707658,-0.260615895090608,0.45687658184973,-0.373714596333605,-0.062640716534955,1.08012381208653,0.879508523284515,0.0242544862012136,1.07036341171023,-0.0394244056073216,0.607229507310714,-0.204961216706409,59.32,0,Original
45468.0,-0.932134879485491,1.05317046002387,1.51901591242309,1.39170590124119,0.195685277928148,-0.986590201709195,0.632436527588706,-0.115785388862975,-0.293628280784877,-0.649291782590619,0.267186715154352,0.862191496675744,1.170569998729,-1.63454578364752,-0.0660562063517353,-0.505217131041851,1.22269867226618,-0.102266077727119,0.493450293738963,0.168700681177377,-0.222456680539148,-0.203455449424871,0.253089766717779,0.828657827209189,-0.0781004590001207,-0.507593516616592,0.346502514813111,0.205874431181034,3.79,0,Original
69669.0,1.22720625362785,-0.609936898113283,0.033187758860045,-0.722850583608579,-0.800605094441154,-0.951058396377977,-0.142884421853996,-0.200078516932956,-1.33096735786079,0.766247711119029,1.54279890127307,0.136309805350908,-0.0341018071143733,0.295520315809724,-0.167457288969313,1.14511158107512,0.121262807162507,-1.39493514676078,1.06106965244474,0.238654796378756,-0.103392244208265,-0.665520071408468,0.0448350290407258,0.312492108834092,0.284361614098271,-0.555976017286857,-0.0363102130656277,0.0184001547842062,95.0,0,Original
30384.0,0.27079779596295,0.119094265099265,-0.473463843648381,0.199188713570904,0.0050235816322053,1.12757100936191,-1.16693262257592,-2.58093281354919,-1.56408363784378,0.347926555649373,-0.922629421139361,-0.0222270245635153,-0.418544106051739,0.833219170034373,-0.515311694420462,-1.26782856024501,-0.370142671540124,2.2097133613687,0.44126667092036,0.363190184575485,-1.61023517824277,-0.217845891536956,-0.234202818934491,-1.42882374501507,0.571456672348404,-0.163128220580377,0.170109677381475,0.289965046982296,87.94,0,Original
53710.0,1.09810669139629,0.120058764916457,0.421250996473623,0.746968375085273,-0.415022106205156,-0.87146938728027,0.222836523167407,-0.219353897451699,-0.178948387245433,-0.121034936249283,0.537824750858673,0.955094710241078,0.927072927459076,0.209826505799713,1.04711203479543,-0.356170335974716,0.0632161662140061,-1.06410389986588,-0.781790451971729,0.0053767854165804,0.102371941355376,0.301323318510487,-0.023894181480724,0.674761229070987,0.39945909608975,0.385864420358048,-0.0271462079259591,0.0219575613492134,52.95,0,Original
